0 1257.42 6 13671.4
427.564 0 2 13997.5
0 427.891 3 14029.7
0 1358.42 5 13982
930.281 0 4 14113.7
0 930.96 5 14092.3
848.333 0 1 13757.7
0 1349.21 3 14346.3
424.079 0 5 13928.8
848.805 0 1 13699.7
0 418.638 6 13937.9
980.439 0 1 13786
1359.49 0 3 14027.7
411.981 0 6 13773.3
846.219 0 6 13737.3
410.823 0 1 13759.5
0 1256.41 0 13277.3
427.912 0 5 14208.5
418.039 0 5 14269
0 405.778 0 13665.7
0 410.403 1 13338.2
423.579 0 1 13911.5
0 848.83 0 13857.5
1259.2 0 1 13569.3
928.124 0 4 13721.9
424.932 0 1 14187.5
927.409 0 3 13658.2
1355.17 0 2 13818.2
0 1260.02 1 13584.2
0 850.968 0 13661.9
0 1257.27 6 13910.7
0 1261.23 2 13724.3
423.338 0 4 13928.5
1387.58 0 6 13652.7
1258.24 0 2 13665.5
0 849.03 5 13566.7
427.463 0 2 13676.1
425.282 0 4 14273.5
0 932.438 3 14160.6
420.13 0 5 13835.1
426.828 0 2 13853
925.824 0 1 13453.5
1260.69 0 5 13693.1
848.595 0 6 13770
1357.54 0 3 14184.6
0 429.145 4 14125.6
0 1256.66 6 13613.9
1349.42 0 4 13918.4
410.011 0 1 13337.2
403.858 0 2 13738
0 425.032 1 14380.3
407.332 0 6 13589.5
0 426.598 5 14209.1
1257.84 0 6 13418.2
0 423.22 5 14355.8
1260.82 0 0 13865.3
426.619 0 6 13689.8
424.074 0 6 13813.5
0 1353.87 6 13943.8
0 1253.65 2 13910.9
1257.43 0 6 13619
0 1253.43 1 13433.1
1254.9 0 1 13691.9
0 428.258 2 13613.3
0 1258.22 5 13426.8
424.357 0 6 13904.9
0 1357.82 6 13960.9
1351.95 0 1 13747
131.64 0 0 13872
0 850.169 2 13586.9
423.588 0 4 14004.3
0 845.662 1 13824.6
0 421.746 0 13936.8
0 412.431 1 13512.5
1253.93 0 6 13646.6
0 930.998 4 13911.8
1382.85 0 6 13524.4
980.146 0 6 13677.2
0 1261.93 1 13316.2
1258.2 0 1 13890.6
1350.67 0 1 14051
420.201 0 0 13987.6
1351.67 0 6 14196.7
0 852.368 3 13521.2
0 406.209 1 13566
0 1354.5 3 14056.9
418.898 0 1 14143.2
1356.99 0 4 14013.2
1353.1 0 2 13857.5
0 1260.09 3 13790
932.921 0 5 14282.9
407.134 0 6 13628.5
849.014 0 0 13428.8
0 1349.49 6 13981.5
0 419.509 5 14204.5
0 422.051 3 13885.3
403.427 0 6 13618.9
1357.24 0 1 13836.5
0 1253.13 0 13500
430.302 0 6 13987.5
0 1258.59 0 13560.8
0 424.909 1 13915.9
0 1352.72 6 13958.5
0 931.615 1 14202.4
977.397 0 6 13571.7
0 932.972 0 14093.7
1381.69 0 0 13577.1
0 928.763 4 14155.6
407.169 0 6 13632.5
0 1354.74 1 14262.7
0 410.568 6 13856.4
1357.83 0 6 14022.1
410.499 0 6 13688.3
844.773 0 1 13608.1
1259.65 0 0 13572.2
426.273 0 6 14227.3
0 424.357 0 14538.4
0 928.453 4 14143.8
980.85 0 6 13321.2
0 422.677 0 14049.5
423.904 0 2 13947
845.797 0 2 13375.1
0 410.789 0 13919.8
1261.88 0 6 13655.3
0 849.461 0 13764.5
0 931.341 6 13777.6
0 976.463 3 13580.4
928.914 0 0 13757.8
1387.14 0 0 13644.3
0 411.516 2 13823.5
406.407 0 0 13933.8
1254.41 0 5 13501.3
977.871 0 1 13522.6
423.516 0 2 13802.9
1354.18 0 3 13944
0 423.098 4 14107.3
0 429.489 2 14344.2
0 1252.25 1 13665
428.723 0 3 13919.8
930.21 0 4 13858.7
0 1357.26 6 13841.3
1353.6 0 2 14222.3
0 425.112 0 14118.4
0 428.104 5 14059.2
1251.85 0 0 13545.8
0 413.333 1 14105
927.676 0 6 14168.6
0 1256.4 0 13512.3
0 408.486 0 13357.6
0 428.162 6 14134.1
0 1259.83 2 13719.6
849.169 0 0 13749.1
0 1357.23 6 14112.9
0 1258.62 0 13769.9
0 411.685 6 13763.6
409.137 0 0 13623.5
420.408 0 4 14074.6
0 845.934 5 12936.6
1356.72 0 3 13875.6
0 424.043 1 13910.7
1252.68 0 1 13870.9
429.537 0 3 13655.9
426.296 0 2 13771.3
0 1257.46 1 13399.3
0 930.791 0 14183
0 424.982 3 13653.5
411.542 0 1 13776
0 1257.32 1 13737.6
0 426.502 1 14009.2
0 849.231 1 13699.9
421.644 0 2 13851.3
0 974.675 5 13465.7
0 425.45 1 14101.6
0 420.626 4 14052.3
0 432.822 5 13890.5
0 427.513 5 14345.4
1250.03 0 6 13354.9
927.859 0 1 13823.1
1381.29 0 5 13762.8
850.801 0 0 13820.2
0 1257.63 0 13523.2
0 925.658 3 13677.2
0 850.487 0 13820.1
0 1351.04 4 13723.6
1259.09 0 5 13496.4
408.181 0 0 13308.9
0 1259.46 0 13709.3
1353.86 0 3 14063.4
1358.41 0 3 14347.1
0 1357.49 1 13694.1
0 429.137 3 13714.8
0 409.498 5 13439.8
422.86 0 6 14057.7
0 407.939 0 13190.9
411.19 0 0 13595.9
404.668 0 0 13609.5
0 976.271 3 13482.7
1254 0 6 13495.9
930.948 0 5 14095.5
930.024 0 6 14221.3
0 426.147 4 14080.8
404.785 0 0 13680.1
0 413.108 6 13370.1
0 409.472 0 13655.2
0 430.092 5 13913
0 936.068 2 13840.8
409.131 0 0 13617.3
0 934.127 5 14189.3
0 930.291 5 13960.5
0 977.287 0 13622.2
0 410.282 1 13702.2
0 1255.52 2 13648
929.446 0 5 14014.4
0 430.497 2 14208.1
412.28 0 6 13488.5
428.162 0 1 14004.8
0 410.263 6 14167.8
0 1351.28 3 13970.5
0 982.926 4 13513.8
931.863 0 0 13875
926.965 0 1 13955.3
0 406.759 0 13087.3
0 929.163 3 14099.6
0 1261.85 0 13151.3
0 131.881 1 13470.7
924.97 0 5 14234.4
852.071 0 6 13573.4
0 932.931 1 14275.5
1257.44 0 1 13641
928.259 0 0 14206.9
933.462 0 0 14139.1
411.565 0 5 13357
0 402.439 2 13638.1
0 428.145 6 13838.6
844.503 0 0 13251.4
0 407.003 6 13315.1
0 1359.62 1 14282.8
0 848.315 6 13324.4
0 421.894 0 13967.2
0 847.613 0 13373.3
1356.11 0 1 13984.1
0 1261.1 2 13344.3
0 421.375 5 13827.2
848.092 0 5 13584.6
0 124.576 2 13717.3
1355.15 0 4 14133.3
973.624 0 1 13767.6
974.663 0 1 13231.8
0 856.877 1 13571.1
410.985 0 0 13567.7
0 427.716 1 14067.1
0 125.402 0 13761.5
0 430.357 0 14208.6
0 413.234 5 13723.5
0 1355.91 5 13924.2
973.17 0 6 13504.2
0 418.162 0 13801.4
0 845.806 6 13437.2
0 404.442 5 13186.5
408.293 0 3 13691.1
0 929.415 4 14231.5
1264.07 0 1 13678.3
0 426.539 5 13980.2
0 930.847 5 14084.6
1262.77 0 5 13768.1
423.375 0 5 14191.5
1357.63 0 1 14038.8
404.489 0 6 13718
410.043 0 2 13600.2
0 423.965 4 14306.9
0 1257.7 0 13337.3
0 846.937 2 13704
0 848.556 6 13640.1
0 411.663 0 13642
0 424.662 2 13963.2
0 1357.92 1 14154.2
0 425.983 2 13866.8
1358.06 0 1 14019.7
927.764 0 4 14285.7
1252.54 0 1 13561.5
0 932.708 0 14099.4
0 1261.39 1 13444.2
412.2 0 0 13342.3
0 931.009 6 13752.2
0 848.162 6 13699.3
416.383 0 0 13768.3
0 931.382 6 14106.6
423.208 0 0 14501.3
1258.18 0 0 13703
0 1260.28 1 13867.4
0 427.572 3 13881.2
971.588 0 0 13764.6
927.946 0 1 14090.4
408.564 0 6 13338.6
1356.23 0 5 13921.9
0 428.45 1 14052.6
0 1255.79 1 13484.2
0 930.57 0 14005.8
0 423.269 4 14351.9
0 852.231 6 13625.1
1259.48 0 5 13765.7
0 421.169 0 13997.6
982.043 0 5 13441
0 928.014 3 14075.5
0 412.346 1 13615.2
925.236 0 0 13823.2
425.757 0 6 13926.7
407.033 0 0 13381.6
409.987 0 6 13626.9
1255.41 0 0 13777
0 979.354 1 13614.1
0 979.857 2 13307.8
412.224 0 1 13432.1
0 1262.47 1 13565
0 935.536 2 14038.7
0 931.493 1 14107.1
979.608 0 1 13709.9
1358.6 0 6 14462.5
0 421.331 2 14187.4
409.516 0 1 13799
0 422.921 0 13993.2
928.489 0 3 14284.1
0 427.787 4 13965.9
927.45 0 6 14028.8
0 424.867 5 14048.5
0 409.391 6 13597.2
423.991 0 6 13796.9
0 1252.3 3 13765.3
0 422.734 4 14223.7
0 1357.44 2 14122.9
0 1385.21 6 13618.5
0 976.004 2 13525.5
975.516 0 1 13710.3
426.555 0 6 14369.3
0 932.815 2 14101.7
0 427.684 0 14427.3
0 931.114 2 14350.3
417.669 0 0 14132.2
0 1258.8 2 13753.2
422.018 0 0 14115.5
424.702 0 3 13831.3
929.701 0 6 14028.4
0 931.658 4 14147.6
0 928.631 4 13652.3
849.331 0 1 14023.8
1361.05 0 6 13775.1
1355.43 0 1 14225
930.507 0 1 14206.9
430.334 0 4 14379.9
0 976.297 6 13835.9
422.159 0 3 13834.7
0 928.378 6 13836.5
0 414.238 0 13762.6
1256.74 0 2 13502.7
0 1259.45 6 13326.6
0 1255.56 0 13451.5
427.137 0 4 13983.6
127.331 0 6 13539.9
847.586 0 1 13498.3
930.438 0 5 14150.8
429.779 0 5 14065
0 1259.42 6 13680.1
407.945 0 2 13785.7
0 120.536 1 13529.4
0 1356.83 0 14225.3
847.641 0 2 13812.7
422.909 0 4 14153.3
0 846.478 0 13801
0 428.707 5 14123.6
933.647 0 2 14101.6
0 974.331 5 13769.4
0 936.133 0 14203
1258.61 0 3 13850.2
1354.86 0 3 14262.9
1255.74 0 1 13638
928.6 0 0 13659
405.822 0 2 13694.1
0 1353.06 4 13536.7
427.488 0 1 14052
0 1351.92 5 13726.1
853.116 0 2 13351.7
407.182 0 6 13388.2
1354.29 0 4 14106.7
1352.6 0 0 14014.1
0 1260.28 0 13714.3
933.279 0 6 14128.1
0 408.327 1 13586.5
408.577 0 6 13722.7
0 985.726 5 13624.1
433.532 0 1 13921.2
1357.05 0 6 13821.7
422.212 0 3 14269.6
0 1262.53 6 13526
930.699 0 2 13899.8
0 1255.53 3 13453.8
1254.35 0 6 13933
0 427.47 4 14035.6
0 846.924 6 13609.2
0 408.99 6 13914.9
0 1353.98 6 14178.9
0 852 1 13617.8
0 847.771 5 13518.1
0 426.19 6 13818.8
0 410.172 1 13827.6
0 853.991 6 13777
423.928 0 3 14031.8
0 407.698 1 13317.3
407.491 0 6 13273.5
0 1259.92 0 13912.9
0 420.247 4 14107.1
0 123.05 1 13410.2
0 1355.41 0 13967.3
123.553 0 5 13541
0 928.46 0 14069.1
976.664 0 6 13550.7
1381.59 0 5 13386.5
0 980.926 6 13592.7
411.608 0 1 13600.8
933.742 0 0 14033.6
0 408.658 0 13652.6
1356.63 0 6 14026.7
1256.89 0 6 13911.6
0 1254.5 5 13670.4
1258.08 0 0 13376.7
0 424.503 0 13978.6
0 1259.52 1 13898.4
0 1262.48 6 13441.5
849.056 0 0 13666.6
1353.17 0 6 14106.8
0 423.151 2 13967.4
0 1357.76 4 14032.9
0 410.088 6 13481.5
0 424.218 1 14124.7
0 847.263 3 13822.9
0 423.848 4 13923.6
0 852.73 1 13847.5
922.609 0 2 14246.9
0 1262.42 5 13576.5
0 1262.47 6 13478.5
1356.41 0 2 14163.1
0 1358.3 1 13947.1
933.267 0 2 14123.7
0 409.253 0 14150.7
428.013 0 0 13906.4
0 933.575 5 13650.1
404.686 0 0 13168.4
0 426.27 6 13821.8
928.881 0 2 13851.9
1349.92 0 3 14082.7
0 410.596 6 13707.6
857.171 0 6 13205.6
422.165 0 2 14344.5
0 1256.85 5 13800
0 1355.94 5 14020.4
931.092 0 2 14174.6
0 425.466 3 14171.3
1261.64 0 5 13652.3
424.961 0 3 13738.7
0 414.116 1 13566.2
0 1354.25 6 14071.5
973.654 0 0 13143.3
0 846.412 0 13374.2
422.672 0 4 14098.5
1250.23 0 6 13376.4
975.636 0 0 13666
0 1362.11 4 14054.2
0 931.281 2 14103.1
847.034 0 2 13503.8
846.913 0 3 13891.7
1255.05 0 1 13488.6
424.064 0 3 13837.2
406.707 0 0 13244.3
1357.23 0 2 14158.9
123.176 0 6 13784.1
0 973.772 0 13437.5
1355.94 0 3 13551.3
0 405.541 6 13772.3
1358.13 0 5 14028.6
933.551 0 0 14170.6
0 424.005 6 14124.1
412.792 0 6 13781.4
932.587 0 3 14537.3
0 428.322 5 14346.2
849.63 0 6 13872.8
0 933.594 4 13929.1
850.046 0 6 13380.5
1261.38 0 0 13684.1
0 934.821 4 14090.8
1259.28 0 0 13449.9
0 424.095 2 14090.5
0 1358.45 1 14105.4
0 1358.28 5 14242.3
423.782 0 0 14131.4
426.337 0 4 13977.6
0 120.539 2 13707.7
929.731 0 3 14488.7
422.678 0 0 14076.4
421.58 0 0 14182.1
0 1257.02 6 13739.1
409.508 0 1 13714.7
1356.82 0 2 13927.7
422.961 0 1 13948.9
422.434 0 3 14227
0 929.457 0 13936.1
0 406.671 0 13685.9
0 928.925 1 13781.8
849.749 0 1 13393.8
0 1355.86 4 14323.4
0 428.007 4 13671.7
1261.79 0 1 13519.1
407.889 0 1 13815.8
852.408 0 6 13944.9
421.348 0 3 14067.2
0 927.094 4 14067.6
0 1258.93 2 13622.6
0 425.692 2 13858.7
0 930.097 5 13727.2
0 976.64 5 13702.7
412.692 0 0 13485.7
1256.93 0 0 13633.5
405.068 0 1 13880.4
426.192 0 0 14111.9
411.491 0 0 13410.8
1258.55 0 6 13598.5
1259.33 0 0 13772.7
0 1258.95 1 13783
929.266 0 2 13772.2
0 1256.34 0 13552.8
0 845.926 1 13563
0 845.36 0 13513.4
0 973.532 2 13387.3
928.013 0 6 13870
0 931.231 4 14242
419.874 0 6 13892.3
407.968 0 2 13388
0 1260.84 1 13872.9
0 1260.64 6 13033.2
0 854.316 5 13536.8
0 411.733 0 13401.4
0 410.747 0 13346.1
0 410.892 0 13514.5
0 1255.63 6 13546.2
0 423.275 2 14213.9
0 1258.62 6 13565.8
0 931.361 4 14102.1
0 976.371 6 13442.5
0 429.984 5 13997.6
0 1357.44 1 13998.5
850.01 0 0 13850.8
0 430.471 1 14143.8
982.118 0 1 13449
130.441 0 0 13285.8
929.549 0 6 14152.8
0 1256.14 0 13401
0 122.777 5 13700.9
1386.68 0 1 13462.1
0 848.512 6 13644.5
1259.29 0 1 13686.4
935.196 0 4 14208.7
926.996 0 1 13757.6
848.179 0 1 13507.2
0 422.913 4 14132.4
933.888 0 1 14038.2
0 412.896 2 13477.2
924.417 0 3 14078.6
426.694 0 4 13922
427.302 0 3 13891.4
425.326 0 5 14173.4
0 1352.51 0 14295.2
0 1358.97 4 14003.9
1258.57 0 1 13447.1
0 1357.05 1 13845.2
1256.89 0 1 13511.3
409.276 0 0 13558.6
0 420.717 6 14081.9
426.467 0 3 13824.8
408.729 0 0 13530.7
0 425.664 0 14147.2
0 935.049 6 14215.5
0 851.36 1 13452
