451.404 413.309 498.921 456.815
339.191 301.096 374.896 332.791
401.59 363.494 443.862 401.757
561.528 523.433 620.636 578.531
370.839 332.744 409.875 367.77
322.365 284.27 356.299 314.193
384.845 346.75 425.355 383.25
316.599 278.504 349.926 307.82
367.548 329.452 406.237 364.132
382.141 344.046 422.366 380.261
410.941 372.845 454.198 412.092
372.633 334.538 411.857 369.752
365.378 327.283 403.839 361.733
377.692 339.597 417.449 375.344
405.475 367.38 448.157 406.051
422.007 383.912 466.429 424.323
272.009 233.914 300.642 258.537
391.136 353.041 432.308 390.203
318.22 280.125 351.717 309.612
471.339 433.244 520.954 478.849
488.535 450.44 539.96 497.855
202.881 164.786 224.237 182.132
507.069 468.974 560.445 518.34
318.889 280.793 352.456 310.351
373.845 335.75 413.198 371.092
416.809 378.713 460.683 418.578
376.996 338.9 416.679 374.574
375.215 337.12 414.711 372.606
442.201 404.106 488.748 446.643
406.539 368.444 449.333 407.227
395.824 357.729 437.49 395.385
294.665 256.57 325.682 283.577
472.397 434.301 522.123 480.017
315.138 277.043 348.31 306.205
428.612 390.517 473.729 431.624
395.971 357.876 437.653 395.547
357.409 319.314 395.031 352.926
405.14 367.045 447.787 405.681
401.099 363.004 443.32 401.214
368.093 329.998 406.84 364.734
480.357 442.262 530.921 488.815
382.312 344.217 422.555 380.45
515.498 477.403 569.761 527.656
369.403 331.308 408.288 366.183
519.887 481.791 574.611 532.506
406.847 368.752 449.673 407.568
434.025 395.93 479.712 437.607
264.848 226.752 292.726 250.621
328.974 290.879 363.603 321.497
362.806 324.711 400.996 358.891
341.172 303.077 377.085 334.98
327.281 289.186 361.732 319.626
470.689 432.593 520.235 478.129
479.866 441.77 530.378 488.273
310.249 272.154 342.907 300.801
404.085 365.99 446.62 404.515
488.429 450.334 539.842 497.737
432.646 394.551 478.188 436.082
378.582 340.487 418.433 376.328
321.058 282.963 354.854 312.749
420.963 382.868 465.275 423.17
480.042 441.947 530.573 488.468
316.758 278.663 350.101 307.996
507.786 469.691 561.238 519.132
371.927 333.832 411.078 368.972
411.994 373.898 455.361 413.256
455.697 417.602 503.665 461.56
501.853 463.757 554.679 512.574
421.753 383.658 466.148 424.043
345.769 307.673 382.165 340.06
418.611 380.516 462.675 420.57
426.519 388.424 471.416 429.311
477.835 439.74 528.134 486.029
401.324 363.229 443.569 401.464
460.496 422.401 508.969 466.864
406.126 368.03 448.876 406.77
308.792 270.697 341.297 299.192
327.329 289.234 361.785 319.68
362.113 324.018 400.23 358.125
252.487 214.392 279.065 236.959
429.875 391.78 475.125 433.02
423.365 385.27 467.93 425.825
357.485 319.389 395.115 353.009
365.354 327.259 403.812 361.707
396.239 358.144 437.949 395.843
414.151 376.055 457.745 415.64
378.673 340.577 418.533 376.428
308.502 270.406 340.975 298.87
506.88 468.784 560.235 518.13
446.758 408.662 493.785 451.679
297.083 258.988 328.355 286.249
349.895 311.799 386.726 344.62
328.36 290.265 362.924 320.819
542.762 504.667 599.895 557.79
356.198 318.103 393.693 351.588
428.285 390.19 473.368 431.263
350.08 311.985 386.931 344.826
230.51 192.415 254.774 212.669
411.098 373.003 454.371 412.266
454.232 416.137 502.046 459.941
429.486 391.391 474.695 432.59
387.085 348.989 427.83 385.725
384.314 346.219 424.769 382.663
368.253 330.158 407.017 364.912
364.82 326.725 403.222 361.117
486.851 448.756 538.099 495.993
602.18 564.085 665.568 623.462
446.268 408.173 493.244 451.138
532.621 494.525 588.686 546.581
467.135 429.04 516.307 474.202
483.034 444.939 533.879 491.774
381.006 342.911 421.112 379.007
473.15 435.055 522.955 480.85
413.025 374.929 456.501 414.396
395.694 357.599 437.346 395.241
393.177 355.081 434.564 392.458
411.274 373.179 454.566 412.461
552.497 514.401 610.654 568.549
267.69 229.595 295.868 253.763
434.684 396.589 480.44 438.335
478.302 440.207 528.65 486.545
454.574 416.479 502.424 460.319
462.134 424.039 510.78 468.675
499.853 461.758 552.469 510.364
354.231 316.136 391.519 349.413
418.997 380.902 463.102 420.996
450.506 412.41 497.927 455.822
358.435 320.34 396.165 354.06
337.488 299.393 373.013 330.908
421.653 383.557 466.037 423.932
358.667 320.572 396.421 354.316
387.239 349.144 428.002 385.896
468.438 430.343 517.747 475.642
505.422 467.327 558.625 516.519
487.118 449.023 538.394 496.289
495.642 457.547 547.815 505.71
452.893 414.798 500.566 458.461
370.691 332.596 409.711 367.606
392.279 354.184 433.572 391.467
398.942 360.847 440.936 398.831
342.122 304.027 378.135 336.03
467.077 428.982 516.243 474.138
397.527 359.432 439.372 397.267
213.23 175.135 235.676 193.57
290.283 252.188 320.839 278.734
485.161 447.066 536.231 494.125
378.963 340.868 418.854 376.748
451.587 413.492 499.123 457.018
361.345 323.25 399.381 357.276
420.347 382.251 464.594 422.488
386.741 348.645 427.45 385.345
438.129 400.034 484.248 442.143
465.888 427.792 514.928 472.823
392.916 354.821 434.276 392.17
333.884 295.789 369.03 326.924
425.551 387.455 470.345 428.24
363.879 325.784 402.182 360.077
436.542 398.447 482.494 440.389
461.027 422.931 509.556 467.451
340.141 302.046 375.946 333.841
361.075 322.98 399.083 356.977
506.14 468.044 559.417 517.312
515.31 477.215 569.553 527.448
308.866 270.771 341.378 299.273
419.703 381.608 463.882 421.777
